News,Date,market_compound,sentiment_encoded,Open,High,Low,Close,Adj Close,Volume
"Crypto reined in, FT POTY Musk interview, Oppo’s Air Glass",2021-12-16,0.0,0,179.27999877929688,181.13999938964844,170.75,172.25999450683594,170.3140411376953,150185800
"Crypto reined in, FT POTY Musk interview, Oppo’s Air Glass",2021-12-17,0.0,0,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,169.20669555664062,195432700
"Crypto reined in, FT POTY Musk interview, Oppo’s Air Glass",2021-12-18,0.0,0,168.27999877929688,170.5800018310547,167.4600067138672,169.75,167.83238220214844,107499100
"Crypto reined in, FT POTY Musk interview, Oppo’s Air Glass",2021-12-19,0.0,0,168.27999877929688,170.5800018310547,167.4600067138672,169.75,167.83238220214844,107499100
"Crypto reined in, FT POTY Musk interview, Oppo’s Air Glass",2021-12-20,0.0,0,168.27999877929688,170.5800018310547,167.4600067138672,169.75,167.83238220214844,107499100
"Crypto reined in, FT POTY Musk interview, Oppo’s Air Glass",2021-12-21,0.0,0,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,171.03579711914062,91185900
US regulator’s decision means iPhone maker will face activist scrutiny at 2022 annual meeting,2021-12-22,0.0,0,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,173.65586853027344,92135300
US lobby group to close as Silicon Valley groups start to distance themselves from each other,2021-12-23,0.0258,0,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,174.2886199951172,68356600
US lobby group to close as Silicon Valley groups start to distance themselves from each other,2021-12-24,0.0258,0,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,178.2928924560547,74919600
US lobby group to close as Silicon Valley groups start to distance themselves from each other,2021-12-25,0.0258,0,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,178.2928924560547,74919600
US lobby group to close as Silicon Valley groups start to distance themselves from each other,2021-12-26,0.0258,0,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,178.2928924560547,74919600
US lobby group to close as Silicon Valley groups start to distance themselves from each other,2021-12-27,0.0258,0,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,178.2928924560547,74919600
Chinese assembler makes aggressive bid to expand in Apple supply chain,2021-12-28,0.1779,1,180.1600036621093,181.3300018310547,178.52999877929688,179.2899932861328,177.26461791992188,79144300
Investment outlays come amid concerns that it will be harder to attract new viewers in 2022,2021-12-29,0.3612,1,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,177.35362243652344,62348900
Investment outlays come amid concerns that it will be harder to attract new viewers in 2022,2021-12-30,0.3612,1,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,176.1869354248047,59773000
"Device touted as ‘future of health’ has yet to change way patients are treated, say experts",2021-12-31,-0.0516,0,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,175.5640869140625,64062300
"Device touted as ‘future of health’ has yet to change way patients are treated, say experts",2022-01-01,-0.0516,0,177.8300018310547,182.8800048828125,177.7100067138672,182.009994506836,179.95388793945312,104487900
"Device touted as ‘future of health’ has yet to change way patients are treated, say experts",2022-01-02,-0.0516,0,177.8300018310547,182.8800048828125,177.7100067138672,182.009994506836,179.95388793945312,104487900
iPhone maker’s market value has risen $1tn in less than 16 months as it shrugged off supply chain crisis,2022-01-03,-0.4019,-1,177.8300018310547,182.8800048828125,177.7100067138672,182.009994506836,179.95388793945312,104487900
iPhone maker’s market value has risen $1tn in less than 16 months as it shrugged off supply chain crisis,2022-01-04,-0.4019,-1,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,177.66998291015625,99310400
iPhone maker’s market value has risen $1tn in less than 16 months as it shrugged off supply chain crisis,2022-01-05,-0.4019,-1,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,172.94400024414062,94537600
iPhone maker’s market value has risen $1tn in less than 16 months as it shrugged off supply chain crisis,2022-01-06,-0.4019,-1,172.6999969482422,175.3000030517578,171.63999938964844,172.0,170.0570068359375,96904000
"While Steve Jobs is considered a visionary leader, his successor has presided over an astonishing record in value creation",2022-01-07,0.8316,1,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,170.2250518798828,86709100
"While Steve Jobs is considered a visionary leader, his successor has presided over an astonishing record in value creation",2022-01-08,0.8316,1,169.0800018310547,172.5,168.1699981689453,172.19000244140625,170.24485778808594,106765600
"While Steve Jobs is considered a visionary leader, his successor has presided over an astonishing record in value creation",2022-01-09,0.8316,1,169.0800018310547,172.5,168.1699981689453,172.19000244140625,170.24485778808594,106765600
"While Steve Jobs is considered a visionary leader, his successor has presided over an astonishing record in value creation",2022-01-10,0.8316,1,169.0800018310547,172.5,168.1699981689453,172.19000244140625,170.24485778808594,106765600
"Signal chief steps down, Darktrace upgrade, Samsung’s Freestyle",2022-01-11,0.1779,1,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,173.10218811035156,76138300
"Signal chief steps down, Darktrace upgrade, Samsung’s Freestyle",2022-01-12,0.1779,1,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,173.54708862304688,74805200
"Signal chief steps down, Darktrace upgrade, Samsung’s Freestyle",2022-01-13,0.1779,1,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,170.24485778808594,84505800
"Nevermind the Queen’s platinum anniversary, another epoch-defining figure is turning 15",2022-01-14,0.0,0,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,171.11488342285156,80440800
"Nevermind the Queen’s platinum anniversary, another epoch-defining figure is turning 15",2022-01-15,0.0,0,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,167.88180541992188,90956700
"Nevermind the Queen’s platinum anniversary, another epoch-defining figure is turning 15",2022-01-16,0.0,0,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,167.88180541992188,90956700
"Nevermind the Queen’s platinum anniversary, another epoch-defining figure is turning 15",2022-01-17,0.0,0,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,167.88180541992188,90956700
"Nevermind the Queen’s platinum anniversary, another epoch-defining figure is turning 15",2022-01-18,0.0,0,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,167.88180541992188,90956700
"Nevermind the Queen’s platinum anniversary, another epoch-defining figure is turning 15",2022-01-19,0.0,0,170.0,171.0800018310547,165.94000244140625,166.22999572753906,164.35214233398438,94815000
Technology companies on the defensive as Congress moves ahead with measures aimed at reshaping regulation,2022-01-20,0.0258,0,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,162.65159606933594,91420500
Technology companies on the defensive as Congress moves ahead with measures aimed at reshaping regulation,2022-01-21,0.0258,0,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,160.5753173828125,122848900
Technology companies on the defensive as Congress moves ahead with measures aimed at reshaping regulation,2022-01-22,0.0258,0,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,159.7942352294922,162294600
Technology companies on the defensive as Congress moves ahead with measures aimed at reshaping regulation,2022-01-23,0.0258,0,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,159.7942352294922,162294600
"In a new murder-mystery comedy on Apple TV Plus, guests are held at an LA bachelor pad-turned-crime scene",2022-01-24,0.3612,1,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,159.7942352294922,162294600
"In a new murder-mystery comedy on Apple TV Plus, guests are held at an LA bachelor pad-turned-crime scene",2022-01-25,0.3612,1,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,157.9750213623047,115798400
US group benefits from Washington’s war on Huawei,2022-01-26,-0.3182,-1,163.5,164.38999938964844,157.82000732421875,159.69000244140625,157.88601684570312,108275300
"Ocado robot upgrade, Ackman targets Netflix, Time for Loftie clock",2022-01-27,0.0,0,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,157.4213409423828,121954600
"SoftBank’s big bust-up, buying metaverse homes, VanMoof X3 e-bike",2022-01-28,0.0,0,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,168.4058380126953,179935700
"SoftBank’s big bust-up, buying metaverse homes, VanMoof X3 e-bike",2022-01-29,0.0,0,170.16000366210938,175.0,169.50999450683594,174.77999877929688,172.8055877685547,115541600
"SoftBank’s big bust-up, buying metaverse homes, VanMoof X3 e-bike",2022-01-30,0.0,0,170.16000366210938,175.0,169.50999450683594,174.77999877929688,172.8055877685547,115541600
"SoftBank’s big bust-up, buying metaverse homes, VanMoof X3 e-bike",2022-01-31,0.0,0,170.16000366210938,175.0,169.50999450683594,174.77999877929688,172.8055877685547,115541600
"Google, Amazon, Facebook and Apple battle Washington’s move towards stricter regulation using anti-China lobbying",2022-02-01,-0.296,-1,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,172.63746643066406,86213900
"Google, Amazon, Facebook and Apple battle Washington’s move towards stricter regulation using anti-China lobbying",2022-02-02,-0.296,-1,174.75,175.8800048828125,173.3300018310547,175.83999633789062,173.85357666015625,84914300
It was taken for granted in Silicon Valley that consumers would always buy upgraded gadgets,2022-02-03,0.25,1,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,170.9468231201172,89418100
"Google, Apple and Amazon benefit from demand for digital services and cloud computing",2022-02-04,0.4939,1,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,170.65969848632812,82465400
"Google, Apple and Amazon benefit from demand for digital services and cloud computing",2022-02-05,0.4939,1,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,169.93704223632812,77251200
"Google, Apple and Amazon benefit from demand for digital services and cloud computing",2022-02-06,0.4939,1,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,169.93704223632812,77251200
"Google, Apple and Amazon benefit from demand for digital services and cloud computing",2022-02-07,0.4939,1,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,169.93704223632812,77251200
Buyers endure nine-week waits as procurement champ hit by constraints,2022-02-08,0.4767,1,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,173.07522583007812,74829200
Buyers endure nine-week waits as procurement champ hit by constraints,2022-02-09,0.4767,1,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,174.51068115234375,71285000
Buyers endure nine-week waits as procurement champ hit by constraints,2022-02-10,0.4767,1,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,170.39242553710938,90865900
Buyers endure nine-week waits as procurement champ hit by constraints,2022-02-11,0.4767,1,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,166.9473419189453,98670700
Buyers endure nine-week waits as procurement champ hit by constraints,2022-02-12,0.4767,1,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,167.18496704101562,86185500
Buyers endure nine-week waits as procurement champ hit by constraints,2022-02-13,0.4767,1,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,167.18496704101562,86185500
"Directed by Ben Stiller, the series brings a literal touch to the idea of ‘soul-destroying’",2022-02-14,0.0,0,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,167.18496704101562,86185500
